InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month
556580,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-06-13 14:20:00,8.5,17719.0,United Kingdom,17.0,2011,6
543821,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-02-14 09:24:00,1.25,17667.0,United Kingdom,15.0,2011,2
541848,21989,PACK OF 20 SKULL PAPER NAPKINS,2,2011-01-23 13:31:00,0.85,17611.0,United Kingdom,1.7,2011,1
561915,21165,BEWARE OF THE CAT METAL SIGN ,24,2011-08-01 11:23:00,1.69,14408.0,United Kingdom,40.56,2011,8
542634,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-01-31 10:42:00,2.95,15448.0,United Kingdom,17.700000000000003,2011,1
556575,21871,SAVE THE PLANET MUG,2,2011-06-13 13:44:00,1.25,17027.0,United Kingdom,2.5,2011,6
540514,21916,SET 12 RETRO WHITE CHALK STICKS,6,2011-01-09 11:43:00,0.42,15708.0,United Kingdom,2.52,2011,1
559907,21915,RED  HARMONICA IN BOX ,12,2011-07-13 13:37:00,1.25,12766.0,Portugal,15.0,2011,7
542214,20974,12 PENCILS SMALL TUBE SKULL,24,2011-01-26 12:19:00,0.65,17118.0,United Kingdom,15.6,2011,1
544457,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-02-20 13:46:00,1.95,14667.0,United Kingdom,19.5,2011,2
538370,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2010-12-12 11:06:00,7.95,16923.0,United Kingdom,7.95,2010,12
549279,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-04-07 13:16:00,4.95,16469.0,United Kingdom,4.95,2011,4
556073,22271,FELTCRAFT DOLL ROSIE,6,2011-06-08 15:05:00,2.95,16358.0,United Kingdom,17.700000000000003,2011,6
552372,21088,SET/6 FRUIT SALAD PAPER CUPS,24,2011-05-09 12:29:00,0.19,13394.0,United Kingdom,4.5600000000000005,2011,5
542005,20725,LUNCH BAG RED RETROSPOT,10,2011-01-25 11:18:00,1.65,14409.0,United Kingdom,16.5,2011,1
562037,22491,PACK OF 12 COLOURED PENCILS,12,2011-08-02 09:34:00,0.85,13023.0,United Kingdom,10.2,2011,8
560281,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,2,2011-07-17 15:59:00,0.42,17984.0,United Kingdom,0.84,2011,7
550651,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-19 16:52:00,0.55,15436.0,United Kingdom,0.55,2011,4
562023,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-08-01 15:57:00,1.25,16814.0,United Kingdom,15.0,2011,8
553538,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-05-17 15:26:00,1.45,15855.0,United Kingdom,1.45,2011,5
539142,22960,JAM MAKING SET WITH JARS,12,2010-12-16 11:35:00,3.75,14849.0,United Kingdom,45.0,2010,12
546236,22273,FELTCRAFT DOLL MOLLY,6,2011-03-10 12:48:00,2.95,12370.0,Cyprus,17.700000000000003,2011,3
550821,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-04-21 08:54:00,3.95,12506.0,France,3.95,2011,4
562042,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-08-02 10:19:00,2.55,13075.0,United Kingdom,102.0,2011,8
566198,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-09-09 13:58:00,9.95,18109.0,United Kingdom,19.9,2011,9
562371,23075,PARLOUR CERAMIC WALL HOOK,4,2011-08-04 14:30:00,4.15,13709.0,United Kingdom,16.6,2011,8
564190,16161P,WRAP ENGLISH ROSE ,25,2011-08-23 16:01:00,0.42,16143.0,United Kingdom,10.5,2011,8
538205,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-12-10 11:24:00,2.1,12748.0,United Kingdom,2.1,2010,12
562313,23323,WHITE WICKER STAR ,6,2011-08-04 11:38:00,2.1,14640.0,United Kingdom,12.6,2011,8
557957,23203,JUMBO BAG DOILEY PATTERNS,20,2011-06-23 19:20:00,2.08,13969.0,United Kingdom,41.6,2011,6
557966,22946,WOODEN ADVENT CALENDAR CREAM,24,2011-06-24 09:38:00,12.75,15187.0,United Kingdom,306.0,2011,6
545894,22692,DOORMAT WELCOME TO OUR HOME,3,2011-03-07 17:04:00,7.95,16242.0,United Kingdom,23.85,2011,3
562031,90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",1,2011-08-01 17:37:00,7.95,16984.0,United Kingdom,7.95,2011,8
543272,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-02-06 11:11:00,2.95,14810.0,United Kingdom,17.700000000000003,2011,2
546405,48111,DOORMAT 3 SMILEY CATS,5,2011-03-11 16:05:00,7.95,17351.0,United Kingdom,39.75,2011,3
561331,23202,JUMBO BAG VINTAGE LEAF,4,2011-07-26 14:24:00,2.08,16809.0,United Kingdom,8.32,2011,7
556484,85053,FRENCH ENAMEL CANDLEHOLDER,1,2011-06-12 13:17:00,2.1,16938.0,United Kingdom,2.1,2011,6
537822,21843,RED RETROSPOT CAKE STAND,2,2010-12-08 14:22:00,10.95,13523.0,United Kingdom,21.9,2010,12
541518,22973,CHILDREN'S CIRCUS PARADE MUG,12,2011-01-19 09:05:00,1.65,12451.0,Switzerland,19.8,2011,1
562216,20713,JUMBO BAG OWLS,10,2011-08-03 13:50:00,2.08,16835.0,United Kingdom,20.8,2011,8
551058,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-04-26 12:07:00,8.5,14606.0,United Kingdom,8.5,2011,4
562779,84912B,GREEN ROSE WASHBAG,1,2011-08-09 12:58:00,3.75,17841.0,United Kingdom,3.75,2011,8
562525,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2,2011-08-05 13:35:00,6.75,18282.0,United Kingdom,13.5,2011,8
561383,22621,TRADITIONAL KNITTING NANCY,12,2011-07-27 08:35:00,1.65,13730.0,United Kingdom,19.8,2011,7
549569,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-04-10 15:15:00,1.25,15547.0,United Kingdom,7.5,2011,4
536796,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,2010-12-02 15:46:00,0.85,15574.0,United Kingdom,0.85,2010,12
564526,22904,CALENDAR PAPER CUT DESIGN,6,2011-08-25 14:50:00,2.95,15805.0,United Kingdom,17.700000000000003,2011,8
565401,22366,DOORMAT AIRMAIL ,1,2011-09-02 17:38:00,8.25,16686.0,United Kingdom,8.25,2011,9
539653,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-20 16:50:00,12.75,13564.0,United Kingdom,25.5,2010,12
564049,22532,MAGIC DRAWING SLATE LEAP FROG ,5,2011-08-22 13:30:00,0.42,17585.0,United Kingdom,2.1,2011,8
562999,22274,FELTCRAFT DOLL EMILY,6,2011-08-11 11:51:00,2.95,15117.0,United Kingdom,17.700000000000003,2011,8
551291,22197,SMALL POPCORN HOLDER,24,2011-04-27 14:26:00,0.72,14298.0,United Kingdom,17.28,2011,4
546119,20974,12 PENCILS SMALL TUBE SKULL,24,2011-03-09 14:22:00,0.65,16945.0,United Kingdom,15.6,2011,3
540397,85064,CREAM SWEETHEART LETTER RACK,1,2011-01-06 18:57:00,5.45,13187.0,United Kingdom,5.45,2011,1
564191,22227,HANGING HEART MIRROR DECORATION ,1,2011-08-23 16:16:00,0.65,17315.0,United Kingdom,0.65,2011,8
559985,22617,BAKING SET SPACEBOY DESIGN,3,2011-07-14 11:46:00,4.95,16488.0,United Kingdom,14.85,2011,7
554762,23171,REGENCY TEA PLATE GREEN ,12,2011-05-26 11:37:00,1.65,16837.0,United Kingdom,19.8,2011,5
551171,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-04-26 16:45:00,2.95,13263.0,United Kingdom,5.9,2011,4
542276,22241,GARLAND WOODEN HAPPY EASTER,12,2011-01-27 10:19:00,1.25,12764.0,Lebanon,15.0,2011,1
549958,22659,LUNCH BOX I LOVE LONDON,2,2011-04-13 13:47:00,1.95,17589.0,United Kingdom,3.9,2011,4
554674,22440,BALLOON WATER BOMB PACK OF 35,3,2011-05-25 16:01:00,0.42,14522.0,United Kingdom,1.26,2011,5
561025,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-07-24 10:37:00,0.85,16241.0,United Kingdom,0.85,2011,7
557092,15036,ASSORTED COLOURS SILK FAN,600,2011-06-16 15:39:00,0.72,12908.0,United Kingdom,432.0,2011,6
566195,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,24,2011-09-09 13:44:00,2.55,12433.0,Norway,61.2,2011,9
566231,23399,HOME SWEET HOME HANGING HEART,12,2011-09-11 10:58:00,0.85,14837.0,United Kingdom,10.2,2011,9
560892,22784,LANTERN CREAM GAZEBO ,12,2011-07-21 17:08:00,4.25,13089.0,United Kingdom,51.0,2011,7
539044,22877,NUMBER TILE COTTAGE GARDEN 9,6,2010-12-15 15:47:00,1.95,15727.0,United Kingdom,11.7,2010,12
548329,21169,YOU'RE CONFUSING ME METAL SIGN ,48,2011-03-30 13:14:00,1.45,16584.0,United Kingdom,69.6,2011,3
553933,22384,LUNCH BAG PINK POLKADOT,10,2011-05-20 10:30:00,1.65,15078.0,United Kingdom,16.5,2011,5
561093,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-07-25 10:01:00,0.55,12540.0,Spain,13.2,2011,7
558861,15056N,EDWARDIAN PARASOL NATURAL,3,2011-07-04 12:19:00,5.95,13373.0,United Kingdom,17.85,2011,7
564321,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-08-24 13:22:00,6.95,15059.0,United Kingdom,13.9,2011,8
564727,22494,EMERGENCY FIRST AID TIN ,2,2011-08-28 12:31:00,1.25,16686.0,United Kingdom,2.5,2011,8
550332,21843,RED RETROSPOT CAKE STAND,1,2011-04-17 13:53:00,10.95,13474.0,United Kingdom,10.95,2011,4
565421,85032C,CURIOUS IMAGES GIFT WRAP SET,1,2011-09-04 12:10:00,0.65,16744.0,United Kingdom,0.65,2011,9
537794,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-08 13:01:00,7.95,16713.0,United Kingdom,15.9,2010,12
545081,22960,JAM MAKING SET WITH JARS,6,2011-02-28 10:35:00,4.25,16057.0,United Kingdom,25.5,2011,2
561396,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,2011-07-27 10:40:00,0.62,13458.0,United Kingdom,7.439999999999999,2011,7
546414,22073,RED RETROSPOT STORAGE JAR,1,2011-03-13 10:25:00,3.75,16768.0,United Kingdom,3.75,2011,3
548497,20727,LUNCH BAG  BLACK SKULL.,12,2011-03-31 13:43:00,1.65,13089.0,United Kingdom,19.8,2011,3
554827,23168,CLASSIC CAFE SUGAR DISPENSER,36,2011-05-26 15:19:00,1.04,14646.0,Netherlands,37.44,2011,5
545349,15056N,EDWARDIAN PARASOL NATURAL,1,2011-03-02 11:07:00,5.95,18118.0,United Kingdom,5.95,2011,3
537254,22835,HOT WATER BOTTLE I AM SO POORLY,2,2010-12-06 11:01:00,4.65,15898.0,United Kingdom,9.3,2010,12
552822,22429,ENAMEL MEASURING JUG CREAM,1,2011-05-11 12:59:00,4.25,15521.0,United Kingdom,4.25,2011,5
545164,20723,STRAWBERRY CHARLOTTE BAG,10,2011-02-28 13:40:00,0.85,16458.0,United Kingdom,8.5,2011,2
539421,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,2010-12-17 14:21:00,2.95,14016.0,EIRE,17.700000000000003,2010,12
538879,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24,2010-12-14 15:50:00,0.29,15392.0,United Kingdom,6.959999999999999,2010,12
563248,23018,LARGE APOTHECARY MEASURING JAR ,1,2011-08-15 11:30:00,12.5,14702.0,United Kingdom,12.5,2011,8
544591,22605,WOODEN CROQUET GARDEN SET,4,2011-02-21 15:20:00,12.75,13044.0,United Kingdom,51.0,2011,2
545687,22918,HERB MARKER PARSLEY,3,2011-03-06 12:20:00,0.65,17769.0,United Kingdom,1.95,2011,3
564743,20749,ASSORTED COLOUR MINI CASES,1,2011-08-28 15:17:00,7.95,14606.0,United Kingdom,7.95,2011,8
563404,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-08-16 11:04:00,1.45,16303.0,United Kingdom,17.4,2011,8
563589,48185,DOORMAT FAIRY CAKE,20,2011-08-17 19:40:00,8.0,17450.0,United Kingdom,160.0,2011,8
563920,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-08-21 14:00:00,1.65,16407.0,United Kingdom,9.9,2011,8
549250,85203,HANGING WOOD AND FELT BUTTERFLY ,3,2011-04-07 12:10:00,0.42,14446.0,United Kingdom,1.26,2011,4
559369,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-07-08 10:00:00,2.95,14388.0,United Kingdom,17.700000000000003,2011,7
545894,22505,MEMO BOARD COTTAGE DESIGN,1,2011-03-07 17:04:00,4.95,16242.0,United Kingdom,4.95,2011,3
536971,37446,MINI CAKE STAND WITH HANGING CAKES,8,2010-12-03 13:40:00,1.45,12779.0,Poland,11.6,2010,12
537595,21287,SCENTED VELVET LOUNGE CANDLE ,3,2010-12-07 12:29:00,1.25,13569.0,United Kingdom,3.75,2010,12
563213,21210,SET OF 72 RETROSPOT PAPER  DOILIES,3,2011-08-14 12:55:00,1.45,16115.0,United Kingdom,4.35,2011,8
538168,21484,CHICK GREY HOT WATER BOTTLE,2,2010-12-09 19:23:00,3.45,14702.0,United Kingdom,6.9,2010,12
542890,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,2011-02-01 13:25:00,6.75,15311.0,United Kingdom,13.5,2011,2
538255,21533,RETROSPOT LARGE MILK JUG,6,2010-12-10 12:33:00,4.95,14911.0,EIRE,29.700000000000003,2010,12
564141,21934,SKULL SHOULDER BAG,1,2011-08-23 11:47:00,1.65,17841.0,United Kingdom,1.65,2011,8
563709,23129,HEART SHAPED HOLLY WREATH,4,2011-08-18 15:17:00,4.15,15472.0,United Kingdom,16.6,2011,8
561712,20727,LUNCH BAG  BLACK SKULL.,1,2011-07-29 11:49:00,1.65,14499.0,United Kingdom,1.65,2011,7
563697,22662,LUNCH BAG DOLLY GIRL DESIGN,3,2011-08-18 13:44:00,1.65,16813.0,United Kingdom,4.949999999999999,2011,8
555070,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,2011-05-31 11:36:00,1.25,15863.0,United Kingdom,1.25,2011,5
548733,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-04-04 10:29:00,2.1,17648.0,United Kingdom,12.6,2011,4
551274,22535,MAGIC DRAWING SLATE BUNNIES ,24,2011-04-27 12:57:00,0.42,14235.0,United Kingdom,10.08,2011,4
552838,85099B,JUMBO BAG RED RETROSPOT,10,2011-05-11 14:24:00,2.08,15732.0,United Kingdom,20.8,2011,5
564355,47566,PARTY BUNTING,4,2011-08-24 15:12:00,4.95,13507.0,United Kingdom,19.8,2011,8
565419,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-09-04 12:07:00,9.95,13808.0,United Kingdom,19.9,2011,9
546679,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-03-15 16:47:00,0.85,13121.0,United Kingdom,10.2,2011,3
563444,48111,DOORMAT 3 SMILEY CATS,1,2011-08-16 13:50:00,7.95,16033.0,United Kingdom,7.95,2011,8
554917,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-05-27 12:29:00,7.95,15104.0,United Kingdom,15.9,2011,5
540469,20725,LUNCH BAG RED RETROSPOT,4,2011-01-07 14:04:00,1.65,12484.0,Spain,6.6,2011,1
557878,22052,VINTAGE CARAVAN GIFT WRAP,25,2011-06-23 13:13:00,0.42,16940.0,United Kingdom,10.5,2011,6
550251,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,2011-04-15 11:44:00,0.85,14323.0,United Kingdom,10.2,2011,4
542107,22083,PAPER CHAIN KIT RETROSPOT,1,2011-01-25 13:38:00,2.95,16222.0,United Kingdom,2.95,2011,1
545232,21464,DISCO BALL ROTATOR BATTERY OPERATED,2,2011-03-01 10:19:00,4.25,15676.0,United Kingdom,8.5,2011,3
550457,82583,HOT BATHS METAL SIGN,72,2011-04-18 13:12:00,1.85,13798.0,United Kingdom,133.20000000000002,2011,4
559672,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,6,2011-07-11 14:04:00,1.25,14796.0,United Kingdom,7.5,2011,7
536975,22941,CHRISTMAS LIGHTS 10 REINDEER,12,2010-12-03 14:04:00,8.5,14911.0,EIRE,102.0,2010,12
555855,20724,RED RETROSPOT CHARLOTTE BAG,100,2011-06-07 13:56:00,0.72,15311.0,United Kingdom,72.0,2011,6
537195,84563A,PINK & WHITE BREAKFAST TRAY,2,2010-12-05 13:55:00,5.95,15311.0,United Kingdom,11.9,2010,12
563288,22899,CHILDREN'S APRON DOLLY GIRL ,50,2011-08-15 12:53:00,1.85,12656.0,France,92.5,2011,8
540801,84800L,LARGE WHITE/PINK ROSE ART FLOWER,24,2011-01-11 12:25:00,1.69,12540.0,Spain,40.56,2011,1
543463,84836,ZINC METAL HEART DECORATION,12,2011-02-08 14:06:00,1.25,15311.0,United Kingdom,15.0,2011,2
539103,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,24,2010-12-16 10:38:00,2.55,16985.0,United Kingdom,61.2,2010,12
549754,22712,CARD DOLLY GIRL ,12,2011-04-12 11:32:00,0.42,13700.0,United Kingdom,5.04,2011,4
546920,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-03-18 09:55:00,0.85,12471.0,Germany,10.2,2011,3
546243,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2011-03-10 13:08:00,0.85,15308.0,United Kingdom,10.2,2011,3
546326,48185,DOORMAT FAIRY CAKE,10,2011-03-11 10:15:00,6.75,13798.0,United Kingdom,67.5,2011,3
562102,23150,IVORY SWEETHEART SOAP DISH,6,2011-08-02 14:21:00,2.49,13089.0,United Kingdom,14.94,2011,8
549316,21238,RED RETROSPOT CUP,8,2011-04-08 09:54:00,0.85,12705.0,Germany,6.8,2011,4
549247,20802,SMALL GLASS SUNDAE DISH CLEAR,6,2011-04-07 12:04:00,1.65,13752.0,United Kingdom,9.9,2011,4
560041,22191,IVORY DINER WALL CLOCK,2,2011-07-14 14:46:00,8.5,14156.0,EIRE,17.0,2011,7
543040,16046,TEATIME PEN CASE & PENS,4,2011-02-02 17:06:00,0.85,17337.0,United Kingdom,3.4,2011,2
563256,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-08-15 12:07:00,1.45,18143.0,United Kingdom,17.4,2011,8
542716,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,4,2011-01-31 14:02:00,1.25,16407.0,United Kingdom,5.0,2011,1
551532,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-01 14:17:00,12.75,16554.0,United Kingdom,12.75,2011,5
538510,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2,2010-12-12 13:47:00,1.65,18004.0,United Kingdom,3.3,2010,12
564186,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-08-23 15:20:00,4.95,15755.0,United Kingdom,14.85,2011,8
566005,23403,LETTER HOLDER HOME SWEET HOME,4,2011-09-08 11:56:00,3.75,16426.0,United Kingdom,15.0,2011,9
550522,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-04-19 10:04:00,4.95,12947.0,United Kingdom,14.85,2011,4
557262,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,5,2011-06-19 10:55:00,0.85,16923.0,United Kingdom,4.25,2011,6
546084,21239,PINK  POLKADOT CUP,8,2011-03-09 11:28:00,0.85,14112.0,United Kingdom,6.8,2011,3
565129,22384,LUNCH BAG PINK POLKADOT,2,2011-09-01 12:41:00,1.65,15719.0,United Kingdom,3.3,2011,9
540365,22418,10 COLOUR SPACEBOY PEN,24,2011-01-06 16:12:00,0.85,12413.0,France,20.4,2011,1
539084,22568,FELTCRAFT CUSHION OWL,4,2010-12-16 09:31:00,3.75,13890.0,United Kingdom,15.0,2010,12
540458,22396,MAGNETS PACK OF 4 RETRO PHOTO,24,2011-01-07 12:28:00,0.42,12501.0,Germany,10.08,2011,1
561099,21733,RED HANGING HEART T-LIGHT HOLDER,2,2011-07-25 11:01:00,2.95,14100.0,United Kingdom,5.9,2011,7
560716,23209,LUNCH BAG DOILEY PATTERN ,10,2011-07-20 13:26:00,1.65,17675.0,United Kingdom,16.5,2011,7
554674,48138,DOORMAT UNION FLAG,10,2011-05-25 16:01:00,6.75,14522.0,United Kingdom,67.5,2011,5
543466,22855,FINE WICKER HEART ,12,2011-02-08 14:34:00,1.25,16713.0,United Kingdom,15.0,2011,2
546121,85232D,SET/3 DECOUPAGE STACKING TINS,1,2011-03-09 14:30:00,4.95,14085.0,United Kingdom,4.95,2011,3
549995,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-04-14 08:32:00,1.69,16131.0,United Kingdom,54.08,2011,4
555133,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-05-31 15:32:00,4.95,16810.0,United Kingdom,29.700000000000003,2011,5
564750,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-30 09:36:00,0.55,17690.0,United Kingdom,13.2,2011,8
554376,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-05-24 11:31:00,2.95,15719.0,United Kingdom,11.8,2011,5
562615,20723,STRAWBERRY CHARLOTTE BAG,20,2011-08-08 12:20:00,0.85,16458.0,United Kingdom,17.0,2011,8
544846,22193,RED DINER WALL CLOCK,2,2011-02-24 11:11:00,8.5,16719.0,United Kingdom,17.0,2011,2
555637,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-06-06 12:47:00,0.85,12535.0,France,10.2,2011,6
545582,21929,JUMBO BAG PINK VINTAGE PAISLEY,100,2011-03-04 09:05:00,1.65,13694.0,United Kingdom,165.0,2011,3
556193,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-06-09 12:04:00,0.42,14132.0,United Kingdom,10.08,2011,6
545043,21621,VINTAGE UNION JACK BUNTING,1,2011-02-27 11:05:00,8.5,16407.0,United Kingdom,8.5,2011,2
557268,23193,BUFFALO BILL TREASURE BOOK BOX,2,2011-06-19 11:26:00,2.25,13097.0,United Kingdom,4.5,2011,6
561100,85032A,ROMANTIC IMAGES GIFT WRAP SET,12,2011-07-25 11:01:00,0.65,15289.0,United Kingdom,7.800000000000001,2011,7
565467,23128,FELTCRAFT BOY JEAN-PAUL KIT,4,2011-09-05 09:49:00,4.95,14129.0,United Kingdom,19.8,2011,9
560362,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-07-18 11:59:00,1.45,13488.0,United Kingdom,17.4,2011,7
556576,22115,METAL SIGN EMPIRE TEA,2,2011-06-13 13:55:00,2.95,14606.0,United Kingdom,5.9,2011,6
538097,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2010-12-09 14:56:00,0.65,15192.0,United Kingdom,15.6,2010,12
549302,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-04-08 08:25:00,0.85,14246.0,United Kingdom,10.2,2011,4
542616,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-01-30 15:40:00,1.65,16816.0,United Kingdom,19.8,2011,1
545812,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,2,2011-03-07 12:26:00,16.95,14214.0,United Kingdom,33.9,2011,3
560555,21403,BLUE EGG  SPOON,7,2011-07-19 13:01:00,0.12,14178.0,United Kingdom,0.84,2011,7
564165,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12,2011-08-23 13:35:00,1.65,13593.0,United Kingdom,19.8,2011,8
546998,22060,LARGE CAKE STAND HANGING HEARTS,3,2011-03-18 13:32:00,3.95,16023.0,United Kingdom,11.85,2011,3
557958,23199,JUMBO BAG APPLES,10,2011-06-23 19:27:00,2.08,16161.0,United Kingdom,20.8,2011,6
541509,21181,PLEASE ONE PERSON METAL SIGN,2,2011-01-18 16:31:00,2.1,13263.0,United Kingdom,4.2,2011,1
564510,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-08-25 14:42:00,1.65,14194.0,United Kingdom,16.5,2011,8
537622,15056BL,EDWARDIAN PARASOL BLACK,2,2010-12-07 14:30:00,5.95,13173.0,United Kingdom,11.9,2010,12
555852,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-06-07 13:38:00,4.25,17429.0,United Kingdom,17.0,2011,6
541839,22620,4 TRADITIONAL SPINNING TOPS,2,2011-01-23 11:15:00,1.25,17769.0,United Kingdom,2.5,2011,1
540539,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-01-09 14:42:00,2.95,18260.0,United Kingdom,35.400000000000006,2011,1
538659,22199,FRYING PAN RED RETROSPOT,4,2010-12-13 15:36:00,4.25,14625.0,United Kingdom,17.0,2010,12
537614,22727,ALARM CLOCK BAKELIKE RED ,3,2010-12-07 13:29:00,3.75,16904.0,United Kingdom,11.25,2010,12
555865,23041,PAPER LANTERN 9 POINT SNOW STAR,2,2011-06-07 14:30:00,4.15,14530.0,United Kingdom,8.3,2011,6
552259,21899,"KEY FOB , GARAGE DESIGN",11,2011-05-08 11:13:00,0.65,15796.0,United Kingdom,7.15,2011,5
536389,22196,SMALL HEART MEASURING SPOONS,24,2010-12-01 10:03:00,0.85,12431.0,Australia,20.4,2010,12
561743,22798,ANTIQUE GLASS DRESSING TABLE POT,16,2011-07-29 12:16:00,2.95,13089.0,United Kingdom,47.2,2011,7
548176,22244,3 HOOK HANGER MAGIC GARDEN,2,2011-03-29 14:20:00,1.95,13439.0,United Kingdom,3.9,2011,3
561204,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-07-25 15:22:00,2.95,12836.0,United Kingdom,17.700000000000003,2011,7
554365,22024,RAINY LADIES BIRTHDAY CARD,12,2011-05-24 10:22:00,0.42,13089.0,United Kingdom,5.04,2011,5
540994,22690,DOORMAT HOME SWEET HOME BLUE ,4,2011-01-13 09:29:00,7.95,13089.0,United Kingdom,31.8,2011,1
558555,21993,FLORAL FOLK STATIONERY SET,1,2011-06-30 13:03:00,1.25,15578.0,United Kingdom,1.25,2011,6
563585,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-08-17 17:01:00,1.65,17070.0,United Kingdom,3.3,2011,8
556303,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-06-10 10:26:00,1.25,17064.0,United Kingdom,15.0,2011,6
555124,48187,DOORMAT NEW ENGLAND,2,2011-05-31 15:26:00,7.95,18204.0,United Kingdom,15.9,2011,5
541570,22505,MEMO BOARD COTTAGE DESIGN,48,2011-01-19 12:34:00,4.25,14646.0,Netherlands,204.0,2011,1
557213,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2011-06-17 12:16:00,1.25,15021.0,United Kingdom,1.25,2011,6
561521,84984A,GREEN PEONY CUSHION COVER,2,2011-07-27 17:06:00,4.65,17870.0,United Kingdom,9.3,2011,7
557468,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,2011-06-20 13:14:00,6.75,16713.0,United Kingdom,13.5,2011,6
537196,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2010-12-05 13:55:00,1.25,15426.0,United Kingdom,2.5,2010,12
544586,22560,TRADITIONAL MODELLING CLAY,4,2011-02-21 15:04:00,1.25,17338.0,United Kingdom,5.0,2011,2
545322,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,2011-03-01 14:56:00,0.42,13599.0,United Kingdom,10.08,2011,3
538009,22966,GINGERBREAD MAN COOKIE CUTTER,12,2010-12-09 12:17:00,1.25,14911.0,EIRE,15.0,2010,12
